created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2024-07-31T20:22:25+00:00,32167,54.00000,26.80000,20.68853,-101.26993,,,,
2024-07-31T20:22:55+00:00,32168,54.00000,26.80000,20.68854,-101.26993,,,,
2024-07-31T20:23:25+00:00,32169,54.00000,26.80000,20.68855,-101.26994,,,,
2024-07-31T20:23:55+00:00,32170,54.00000,26.80000,20.68855,-101.26994,,,,
2024-07-31T20:24:27+00:00,32171,54.00000,26.80000,20.68852,-101.26990,,,,
2024-07-31T20:24:56+00:00,32172,54.00000,26.80000,20.68852,-101.26989,,,,
2024-07-31T20:25:26+00:00,32173,54.00000,26.90000,20.68853,-101.26990,,,,
2024-07-31T20:25:57+00:00,32174,54.00000,26.80000,20.68853,-101.26990,,,,
2024-07-31T20:26:28+00:00,32175,54.00000,26.90000,20.68853,-101.26990,,,,
2024-07-31T20:26:57+00:00,32176,54.00000,26.80000,20.68855,-101.26991,,,,
2024-07-31T20:27:27+00:00,32177,54.00000,26.90000,20.68855,-101.26992,,,,
2024-07-31T20:27:57+00:00,32178,54.00000,26.90000,20.68856,-101.26992,,,,
2024-07-31T20:28:27+00:00,32179,54.00000,26.90000,20.68856,-101.26992,,,,
2024-07-31T20:28:58+00:00,32180,54.00000,26.90000,20.68855,-101.26991,,,,
2024-07-31T20:29:28+00:00,32181,54.00000,26.90000,20.68854,-101.26991,,,,
2024-07-31T20:29:58+00:00,32182,54.00000,26.90000,20.68853,-101.26991,,,,
2024-07-31T20:30:28+00:00,32183,54.00000,26.90000,20.68853,-101.26991,,,,
2024-07-31T20:30:59+00:00,32184,54.00000,26.90000,20.68853,-101.26991,,,,
2024-07-31T20:31:29+00:00,32185,54.00000,26.90000,20.68855,-101.26991,,,,
2024-07-31T20:31:59+00:00,32186,54.00000,26.90000,20.68854,-101.26991,,,,
2024-07-31T20:32:29+00:00,32187,54.00000,26.90000,20.68853,-101.26991,,,,
2024-07-31T20:32:59+00:00,32188,54.00000,26.90000,20.68853,-101.26991,,,,
2024-07-31T20:33:30+00:00,32189,54.00000,26.90000,20.68851,-101.26989,,,,
2024-07-31T20:34:01+00:00,32190,54.00000,27.00000,20.68852,-101.26988,,,,
2024-07-31T20:34:30+00:00,32191,54.00000,27.00000,20.68851,-101.26988,,,,
2024-07-31T20:35:00+00:00,32192,54.00000,27.00000,20.68851,-101.26989,,,,
2024-07-31T20:35:31+00:00,32193,54.00000,27.00000,20.68851,-101.26989,,,,
2024-07-31T20:36:01+00:00,32194,54.00000,27.00000,20.68851,-101.26990,,,,
2024-07-31T20:36:31+00:00,32195,54.00000,27.00000,20.68850,-101.26990,,,,
2024-07-31T20:37:01+00:00,32196,53.00000,27.00000,20.68849,-101.26989,,,,
2024-07-31T20:37:32+00:00,32197,54.00000,27.00000,20.68849,-101.26989,,,,
2024-07-31T20:38:02+00:00,32198,53.00000,27.10000,20.68849,-101.26989,,,,
2024-07-31T20:38:32+00:00,32199,53.00000,27.10000,20.68851,-101.26988,,,,
2024-07-31T20:39:02+00:00,32200,53.00000,27.10000,20.68852,-101.26988,,,,
2024-07-31T20:39:32+00:00,32201,53.00000,27.10000,20.68853,-101.26989,,,,
2024-07-31T20:40:02+00:00,32202,53.00000,27.10000,20.68853,-101.26989,,,,
2024-07-31T20:40:33+00:00,32203,53.00000,27.10000,20.68851,-101.26987,,,,
2024-07-31T20:41:03+00:00,32204,53.00000,27.10000,20.68851,-101.26988,,,,
2024-07-31T20:41:34+00:00,32205,53.00000,27.10000,20.68853,-101.26987,,,,
2024-07-31T20:42:03+00:00,32206,53.00000,27.10000,20.68853,-101.26987,,,,
2024-07-31T20:42:34+00:00,32207,53.00000,27.10000,20.68853,-101.26987,,,,
2024-07-31T20:43:04+00:00,32208,53.00000,27.10000,20.68852,-101.26988,,,,
2024-07-31T20:43:34+00:00,32209,53.00000,27.10000,20.68851,-101.26990,,,,
2024-07-31T20:44:04+00:00,32210,53.00000,27.10000,20.68851,-101.26990,,,,
2024-07-31T20:44:34+00:00,32211,53.00000,27.10000,20.68851,-101.26990,,,,
2024-07-31T20:45:05+00:00,32212,53.00000,27.10000,20.68852,-101.26990,,,,
2024-07-31T20:45:35+00:00,32213,53.00000,27.20000,20.68852,-101.26990,,,,
2024-07-31T20:46:05+00:00,32214,53.00000,27.10000,20.68852,-101.26989,,,,
2024-07-31T20:46:36+00:00,32215,53.00000,27.10000,20.68851,-101.26991,,,,
2024-07-31T20:47:06+00:00,32216,53.00000,27.10000,20.68851,-101.26991,,,,
2024-07-31T20:47:36+00:00,32217,53.00000,27.20000,20.68852,-101.26989,,,,
2024-07-31T20:48:06+00:00,32218,53.00000,27.10000,20.68852,-101.26988,,,,
2024-07-31T20:48:36+00:00,32219,54.00000,27.20000,20.68852,-101.26987,,,,
2024-07-31T20:49:06+00:00,32220,53.00000,27.20000,20.68853,-101.26987,,,,
2024-07-31T20:49:38+00:00,32221,53.00000,27.20000,20.68854,-101.26986,,,,
2024-07-31T20:50:07+00:00,32222,53.00000,27.20000,20.68856,-101.26987,,,,
2024-07-31T20:50:37+00:00,32223,53.00000,27.20000,20.68855,-101.26987,,,,
2024-07-31T20:51:07+00:00,32224,53.00000,27.20000,20.68854,-101.26989,,,,
2024-07-31T20:51:38+00:00,32225,54.00000,27.20000,20.68854,-101.26989,,,,
2024-07-31T20:52:08+00:00,32226,54.00000,27.20000,20.68854,-101.26990,,,,
2024-07-31T20:52:38+00:00,32227,54.00000,27.20000,20.68854,-101.26989,,,,
2024-07-31T20:53:08+00:00,32228,54.00000,27.20000,20.68854,-101.26991,,,,
2024-07-31T20:53:38+00:00,32229,54.00000,27.20000,20.68854,-101.26990,,,,
2024-07-31T20:54:09+00:00,32230,53.00000,27.20000,20.68854,-101.26990,,,,
2024-07-31T20:54:39+00:00,32231,54.00000,27.20000,20.68853,-101.26989,,,,
2024-07-31T20:55:09+00:00,32232,53.00000,27.20000,20.68853,-101.26990,,,,
2024-07-31T20:55:39+00:00,32233,53.00000,27.20000,20.68854,-101.26991,,,,
2024-07-31T20:56:10+00:00,32234,53.00000,27.20000,20.68854,-101.26991,,,,
2024-07-31T20:56:40+00:00,32235,53.00000,27.20000,20.68853,-101.26991,,,,
2024-07-31T20:57:10+00:00,32236,53.00000,27.30000,20.68853,-101.26991,,,,
2024-07-31T20:57:40+00:00,32237,53.00000,27.30000,20.68854,-101.26991,,,,
2024-07-31T20:58:10+00:00,32238,53.00000,27.30000,20.68854,-101.26991,,,,
2024-07-31T20:58:41+00:00,32239,53.00000,27.30000,20.68854,-101.26991,,,,
2024-07-31T20:59:11+00:00,32240,53.00000,27.30000,20.68853,-101.26991,,,,
2024-07-31T20:59:41+00:00,32241,53.00000,27.30000,20.68854,-101.26991,,,,
2024-07-31T21:00:11+00:00,32242,53.00000,27.30000,20.68854,-101.26991,,,,
2024-07-31T21:00:42+00:00,32243,53.00000,27.30000,20.68854,-101.26991,,,,
2024-07-31T21:01:12+00:00,32244,53.00000,27.40000,20.68854,-101.26989,,,,
2024-07-31T21:01:42+00:00,32245,53.00000,27.30000,20.68854,-101.26987,,,,
2024-07-31T21:02:12+00:00,32246,53.00000,27.40000,20.68853,-101.26989,,,,
2024-07-31T21:02:42+00:00,32247,53.00000,27.40000,20.68853,-101.26989,,,,
2024-07-31T21:03:13+00:00,32248,53.00000,27.40000,20.68853,-101.26989,,,,
2024-07-31T21:03:43+00:00,32249,53.00000,27.40000,20.68853,-101.26990,,,,
2024-07-31T21:04:16+00:00,32250,53.00000,27.40000,20.68853,-101.26991,,,,
2024-07-31T21:04:43+00:00,32251,53.00000,27.40000,20.68852,-101.26989,,,,
2024-07-31T21:05:14+00:00,32252,53.00000,27.50000,20.68852,-101.26989,,,,
2024-07-31T21:05:44+00:00,32253,53.00000,27.50000,20.68853,-101.26990,,,,
2024-07-31T21:06:14+00:00,32254,53.00000,27.50000,20.68852,-101.26990,,,,
2024-07-31T21:07:48+00:00,32255,53.00000,27.50000,20.68853,-101.26988,,,,
2024-07-31T21:08:18+00:00,32256,53.00000,27.50000,20.68853,-101.26990,,,,
2024-07-31T21:08:45+00:00,32257,53.00000,27.50000,20.68853,-101.26990,,,,
2024-07-31T21:09:15+00:00,32258,53.00000,27.60000,20.68853,-101.26989,,,,
2024-07-31T21:10:16+00:00,32259,53.00000,27.60000,20.68851,-101.26987,,,,
2024-07-31T21:12:50+00:00,32260,53.00000,27.60000,20.68850,-101.26988,,,,
2024-07-31T21:13:20+00:00,32261,53.00000,27.60000,20.68850,-101.26990,,,,
2024-07-31T21:14:51+00:00,32262,53.00000,27.60000,20.68849,-101.26988,,,,
2024-07-31T21:15:21+00:00,32263,53.00000,27.60000,20.68850,-101.26989,,,,
2024-07-31T21:15:51+00:00,32264,53.00000,27.60000,20.68850,-101.26988,,,,
2024-07-31T21:17:52+00:00,32265,53.00000,27.70000,20.68850,-101.26987,,,,
2024-07-31T21:18:22+00:00,32266,53.00000,27.70000,20.68847,-101.26986,,,,
2024-07-31T21:20:23+00:00,32267,53.00000,27.70000,20.68850,-101.26987,,,,
2024-07-31T21:20:53+00:00,32268,53.00000,27.70000,20.68846,-101.26985,,,,
2024-07-31T21:24:55+00:00,32269,53.00000,27.70000,20.68848,-101.26987,,,,
2024-07-31T21:26:56+00:00,32270,53.00000,27.80000,20.68850,-101.26988,,,,
2024-07-31T21:27:26+00:00,32271,53.00000,27.80000,20.68851,-101.26988,,,,
2024-07-31T21:29:27+00:00,32272,53.00000,27.80000,20.68852,-101.26987,,,,
2024-07-31T21:31:58+00:00,32273,53.00000,27.90000,20.68851,-101.26991,,,,
2024-08-01T15:21:47+00:00,32274,63.00000,21.90000,0.00000,0.00000,,,,
2024-08-01T15:22:17+00:00,32275,63.00000,21.90000,20.68853,-101.26984,,,,
2024-08-01T15:22:47+00:00,32276,63.00000,21.90000,20.68853,-101.26984,,,,
2024-08-01T15:23:48+00:00,32277,63.00000,21.90000,20.68853,-101.26984,,,,
2024-08-01T15:24:18+00:00,32278,63.00000,21.90000,20.68853,-101.26984,,,,
2024-08-01T15:24:48+00:00,32279,63.00000,21.90000,20.68852,-101.26986,,,,
2024-08-01T15:25:18+00:00,32280,63.00000,21.90000,20.68851,-101.26986,,,,
2024-08-01T15:25:48+00:00,32281,63.00000,21.90000,20.68851,-101.26987,,,,
2024-08-01T15:26:19+00:00,32282,63.00000,21.90000,20.68851,-101.26987,,,,
2024-08-01T15:26:49+00:00,32283,63.00000,21.90000,20.68851,-101.26987,,,,
2024-08-01T15:27:19+00:00,32284,63.00000,21.90000,20.68851,-101.26987,,,,
2024-08-01T15:27:49+00:00,32285,63.00000,21.90000,20.68852,-101.26988,,,,
2024-08-01T15:28:20+00:00,32286,63.00000,21.90000,20.68852,-101.26988,,,,
2024-08-01T15:28:50+00:00,32287,63.00000,21.90000,20.68852,-101.26988,,,,
2024-08-01T15:29:20+00:00,32288,63.00000,21.90000,20.68853,-101.26989,,,,
2024-08-01T15:29:50+00:00,32289,63.00000,22.00000,20.68853,-101.26991,,,,
2024-08-01T15:30:20+00:00,32290,63.00000,21.90000,20.68853,-101.26992,,,,
2024-08-01T15:30:51+00:00,32291,63.00000,22.00000,20.68852,-101.26992,,,,
2024-08-01T15:31:21+00:00,32292,63.00000,21.90000,20.68852,-101.26994,,,,
2024-08-01T15:31:51+00:00,32293,63.00000,22.00000,20.68851,-101.26995,,,,
2024-08-01T15:32:21+00:00,32294,63.00000,22.00000,20.68851,-101.26996,,,,
2024-08-01T15:32:51+00:00,32295,63.00000,22.00000,20.68851,-101.26996,,,,
2024-08-01T15:33:22+00:00,32296,63.00000,22.00000,20.68851,-101.26996,,,,
2024-08-01T15:33:55+00:00,32297,63.00000,22.00000,20.68850,-101.26993,,,,
2024-08-01T15:34:22+00:00,32298,63.00000,22.00000,20.68850,-101.26994,,,,
2024-08-01T15:34:52+00:00,32299,63.00000,22.00000,20.68850,-101.26994,,,,
2024-08-01T15:35:23+00:00,32300,63.00000,22.00000,20.68850,-101.26994,,,,
2024-08-01T15:35:53+00:00,32301,63.00000,22.00000,20.68850,-101.26994,,,,
2024-08-01T15:36:23+00:00,32302,63.00000,22.00000,20.68849,-101.26994,,,,
2024-08-01T15:36:53+00:00,32303,63.00000,22.00000,20.68850,-101.26992,,,,
2024-08-01T15:37:23+00:00,32304,63.00000,22.00000,20.68850,-101.26992,,,,
2024-08-01T15:37:54+00:00,32305,63.00000,22.00000,20.68850,-101.26992,,,,
2024-08-01T15:38:24+00:00,32306,63.00000,22.10000,20.68849,-101.26992,,,,
2024-08-01T15:38:54+00:00,32307,63.00000,22.00000,20.68850,-101.26992,,,,
2024-08-01T15:39:24+00:00,32308,63.00000,22.10000,20.68850,-101.26993,,,,
2024-08-01T15:39:54+00:00,32309,63.00000,22.10000,20.68850,-101.26993,,,,
2024-08-01T15:40:25+00:00,32310,63.00000,22.10000,20.68849,-101.26993,,,,
2024-08-01T15:40:55+00:00,32311,63.00000,22.10000,20.68849,-101.26993,,,,
2024-08-01T15:41:25+00:00,32312,63.00000,22.10000,20.68849,-101.26991,,,,
2024-08-01T15:41:56+00:00,32313,63.00000,22.10000,20.68850,-101.26991,,,,
2024-08-01T15:42:26+00:00,32314,63.00000,22.10000,20.68850,-101.26991,,,,
2024-08-01T15:42:56+00:00,32315,63.00000,22.10000,20.68850,-101.26991,,,,
2024-08-01T15:43:26+00:00,32316,63.00000,22.10000,20.68850,-101.26991,,,,
2024-08-01T15:43:56+00:00,32317,63.00000,22.10000,20.68850,-101.26990,,,,
2024-08-01T15:44:27+00:00,32318,63.00000,22.10000,20.68850,-101.26990,,,,
2024-08-01T15:44:57+00:00,32319,63.00000,22.10000,20.68850,-101.26990,,,,
2024-08-01T15:45:27+00:00,32320,63.00000,22.10000,20.68849,-101.26989,,,,
2024-08-01T15:45:57+00:00,32321,63.00000,22.10000,20.68849,-101.26987,,,,
2024-08-01T15:46:27+00:00,32322,63.00000,22.10000,20.68848,-101.26988,,,,
2024-08-01T15:46:58+00:00,32323,63.00000,22.10000,20.68848,-101.26988,,,,
2024-08-01T15:47:28+00:00,32324,63.00000,22.10000,20.68850,-101.26991,,,,
2024-08-01T15:47:58+00:00,32325,63.00000,22.10000,20.68849,-101.26989,,,,
2024-08-01T15:48:28+00:00,32326,63.00000,22.10000,20.68849,-101.26989,,,,
2024-08-01T15:48:58+00:00,32327,63.00000,22.10000,20.68849,-101.26990,,,,
2024-08-01T15:49:29+00:00,32328,63.00000,22.10000,20.68849,-101.26990,,,,
2024-08-01T15:49:59+00:00,32329,63.00000,22.10000,20.68849,-101.26990,,,,
2024-08-01T15:50:29+00:00,32330,63.00000,22.10000,20.68849,-101.26990,,,,
2024-08-01T15:50:59+00:00,32331,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T15:51:30+00:00,32332,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T15:52:00+00:00,32333,63.00000,22.20000,0.43333,3.28333,,,,
2024-08-01T15:52:30+00:00,32334,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T15:53:00+00:00,32335,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T15:53:30+00:00,32336,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T15:54:01+00:00,32337,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T15:54:31+00:00,32338,63.00000,22.20000,20.68849,-101.26992,,,,
2024-08-01T15:55:01+00:00,32339,63.00000,22.20000,20.68848,-101.26991,,,,
2024-08-01T15:55:31+00:00,32340,63.00000,22.20000,20.68848,-101.26990,,,,
2024-08-01T15:56:02+00:00,32341,63.00000,22.20000,20.68847,-101.26990,,,,
2024-08-01T15:56:32+00:00,32342,63.00000,22.20000,20.68847,-101.26990,,,,
2024-08-01T15:57:02+00:00,32343,63.00000,22.20000,20.68848,-101.26989,,,,
2024-08-01T15:57:32+00:00,32344,63.00000,22.20000,20.68848,-101.26990,,,,
2024-08-01T15:58:02+00:00,32345,63.00000,22.20000,20.68849,-101.26990,,,,
2024-08-01T15:58:33+00:00,32346,63.00000,22.20000,20.68849,-101.26990,,,,
2024-08-01T15:59:03+00:00,32347,63.00000,22.20000,20.68849,-101.26991,,,,
2024-08-01T15:59:33+00:00,32348,63.00000,22.20000,20.68848,-101.26990,,,,
2024-08-01T16:00:03+00:00,32349,63.00000,22.20000,20.68849,-101.26991,,,,
2024-08-01T16:00:33+00:00,32350,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T16:01:04+00:00,32351,63.00000,22.20000,20.68850,-101.26991,,,,
2024-08-01T16:01:34+00:00,32352,63.00000,22.20000,20.68851,-101.26991,,,,
2024-08-01T16:02:04+00:00,32353,63.00000,22.20000,20.68850,-101.26992,,,,
2024-08-01T16:02:36+00:00,32354,63.00000,22.20000,20.68849,-101.26992,,,,
2024-08-01T16:03:04+00:00,32355,63.00000,22.20000,20.68849,-101.26992,,,,
2024-08-01T16:03:35+00:00,32356,63.00000,22.20000,20.68849,-101.26991,,,,
2024-08-01T16:04:05+00:00,32357,63.00000,22.30000,20.68849,-101.26991,,,,
2024-08-01T16:04:35+00:00,32358,63.00000,22.20000,20.68851,-101.26991,,,,
2024-08-01T16:05:06+00:00,32359,63.00000,22.30000,20.68852,-101.26991,,,,
2024-08-01T16:05:36+00:00,32360,63.00000,22.30000,20.68852,-101.26991,,,,
2024-08-01T16:06:06+00:00,32361,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:06:36+00:00,32362,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:07:08+00:00,32363,63.00000,22.30000,20.68852,-101.26991,,,,
2024-08-01T16:07:36+00:00,32364,63.00000,22.30000,20.68852,-101.26991,,,,
2024-08-01T16:08:07+00:00,32365,63.00000,22.30000,20.68850,-101.26992,,,,
2024-08-01T16:08:39+00:00,32366,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:09:07+00:00,32367,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:09:37+00:00,32368,63.00000,22.30000,20.68849,-101.26991,,,,
2024-08-01T16:10:07+00:00,32369,63.00000,22.30000,20.68849,-101.26991,,,,
2024-08-01T16:10:38+00:00,32370,63.00000,22.30000,20.68849,-101.26991,,,,
2024-08-01T16:11:08+00:00,32371,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:11:38+00:00,32372,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:12:08+00:00,32373,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:12:39+00:00,32374,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:13:09+00:00,32375,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:13:39+00:00,32376,63.00000,22.30000,20.68851,-101.26992,,,,
2024-08-01T16:14:10+00:00,32377,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:14:40+00:00,32378,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:15:10+00:00,32379,63.00000,22.30000,20.68850,-101.26991,,,,
2024-08-01T16:15:40+00:00,32380,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:16:10+00:00,32381,63.00000,22.30000,20.68850,-101.26992,,,,
2024-08-01T16:16:40+00:00,32382,63.00000,22.30000,20.68849,-101.26992,,,,
2024-08-01T16:17:11+00:00,32383,63.00000,22.30000,20.68849,-101.26992,,,,
2024-08-01T16:17:41+00:00,32384,63.00000,22.30000,20.68851,-101.26992,,,,
2024-08-01T16:18:11+00:00,32385,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:18:41+00:00,32386,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:19:14+00:00,32387,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:19:42+00:00,32388,63.00000,22.30000,20.68853,-101.26991,,,,
2024-08-01T16:20:12+00:00,32389,63.00000,22.30000,20.68852,-101.26991,,,,
2024-08-01T16:20:42+00:00,32390,63.00000,22.30000,20.68851,-101.26990,,,,
2024-08-01T16:21:13+00:00,32391,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:21:43+00:00,32392,63.00000,22.30000,20.68851,-101.26991,,,,
2024-08-01T16:22:13+00:00,32393,63.00000,22.40000,20.68852,-101.26993,,,,
2024-08-01T16:22:43+00:00,32394,63.00000,22.40000,20.68852,-101.26994,,,,
2024-08-01T16:23:13+00:00,32395,63.00000,22.40000,20.68852,-101.26994,,,,
2024-08-01T16:23:43+00:00,32396,63.00000,22.30000,20.68852,-101.26994,,,,
2024-08-01T16:24:15+00:00,32397,63.00000,22.40000,20.68852,-101.26994,,,,
2024-08-01T16:24:44+00:00,32398,63.00000,22.40000,20.68854,-101.26994,,,,
2024-08-01T16:25:14+00:00,32399,63.00000,22.40000,20.68853,-101.26994,,,,
2024-08-01T16:25:44+00:00,32400,63.00000,22.40000,20.68853,-101.26994,,,,
2024-08-01T16:26:15+00:00,32401,63.00000,22.40000,20.68853,-101.26994,,,,
2024-08-01T16:26:45+00:00,32402,63.00000,22.40000,20.68852,-101.26994,,,,
2024-08-01T16:27:15+00:00,32403,63.00000,22.40000,20.68853,-101.26994,,,,
2024-08-01T16:27:45+00:00,32404,63.00000,22.40000,20.68854,-101.26994,,,,
2024-08-01T16:28:16+00:00,32405,63.00000,22.40000,20.68854,-101.26994,,,,
2024-08-01T16:28:46+00:00,32406,63.00000,22.40000,20.68854,-101.26994,,,,
2024-08-01T16:29:16+00:00,32407,63.00000,22.40000,20.68854,-101.26992,,,,
2024-08-01T16:29:46+00:00,32408,63.00000,22.40000,20.68853,-101.26992,,,,
2024-08-01T16:30:16+00:00,32409,63.00000,22.40000,20.68853,-101.26991,,,,
2024-08-01T16:30:47+00:00,32410,63.00000,22.40000,20.68853,-101.26991,,,,
2024-08-01T16:31:17+00:00,32411,63.00000,22.40000,20.68852,-101.26992,,,,
2024-08-01T16:31:47+00:00,32412,63.00000,22.40000,20.68850,-101.26991,,,,
2024-08-01T16:32:17+00:00,32413,63.00000,22.40000,20.68849,-101.26991,,,,
2024-08-01T16:32:47+00:00,32414,63.00000,22.40000,20.68849,-101.26992,,,,
2024-08-01T16:33:18+00:00,32415,63.00000,22.40000,20.68849,-101.26992,,,,
2024-08-01T16:33:48+00:00,32416,63.00000,22.40000,20.68850,-101.26992,,,,
2024-08-01T16:34:18+00:00,32417,63.00000,22.40000,20.68851,-101.26992,,,,
2024-08-01T16:34:48+00:00,32418,63.00000,22.40000,20.68850,-101.26992,,,,
2024-08-01T16:35:19+00:00,32419,63.00000,22.40000,20.68850,-101.26992,,,,
2024-08-01T16:35:49+00:00,32420,63.00000,22.40000,20.68851,-101.26992,,,,
2024-08-01T16:36:19+00:00,32421,63.00000,22.40000,20.68850,-101.26992,,,,
2024-08-01T16:36:49+00:00,32422,63.00000,22.40000,20.68850,-101.26993,,,,
2024-08-01T16:37:19+00:00,32423,63.00000,22.40000,20.68850,-101.26993,,,,
2024-08-01T16:37:50+00:00,32424,63.00000,22.40000,20.68850,-101.26993,,,,
2024-08-01T16:38:20+00:00,32425,63.00000,22.40000,20.68851,-101.26994,,,,
2024-08-01T16:38:50+00:00,32426,63.00000,22.40000,20.68850,-101.26994,,,,
2024-08-01T16:39:20+00:00,32427,63.00000,22.40000,20.68849,-101.26994,,,,
2024-08-01T16:39:51+00:00,32428,63.00000,22.40000,20.68849,-101.26994,,,,
2024-08-01T16:40:23+00:00,32429,63.00000,22.40000,20.68849,-101.26991,,,,
2024-08-01T16:40:51+00:00,32430,63.00000,22.40000,20.68849,-101.26991,,,,
2024-08-01T16:41:21+00:00,32431,63.00000,22.50000,20.68849,-101.26992,,,,
2024-08-01T16:41:51+00:00,32432,63.00000,22.40000,20.68850,-101.26993,,,,
2024-08-01T16:42:22+00:00,32433,63.00000,22.50000,20.68850,-101.26993,,,,
2024-08-01T16:42:52+00:00,32434,63.00000,22.50000,20.68849,-101.26993,,,,
2024-08-01T16:43:22+00:00,32435,63.00000,22.50000,20.68849,-101.26992,,,,
2024-08-01T16:43:52+00:00,32436,63.00000,22.50000,20.68850,-101.26993,,,,
2024-08-01T16:44:23+00:00,32437,62.00000,22.50000,20.68850,-101.26993,,,,
2024-08-01T16:44:53+00:00,32438,62.00000,22.70000,20.68850,-101.26993,,,,
2024-08-01T16:45:23+00:00,32439,62.00000,22.80000,20.68850,-101.26994,,,,
2024-08-01T16:45:53+00:00,32440,62.00000,22.90000,20.68850,-101.26994,,,,
2024-08-01T16:46:23+00:00,32441,61.00000,23.10000,20.68849,-101.26994,,,,
2024-08-01T16:46:54+00:00,32442,61.00000,23.10000,20.68849,-101.26994,,,,
2024-08-01T16:47:24+00:00,32443,61.00000,23.20000,20.68848,-101.26994,,,,
2024-08-01T16:47:54+00:00,32444,61.00000,23.30000,20.68848,-101.26992,,,,
2024-08-01T16:48:24+00:00,32445,61.00000,23.30000,20.68849,-101.26991,,,,
2024-08-01T16:48:55+00:00,32446,60.00000,23.30000,20.68850,-101.26992,,,,
2024-08-01T16:49:25+00:00,32447,60.00000,23.40000,20.68850,-101.26992,,,,
2024-08-01T16:49:55+00:00,32448,60.00000,23.40000,20.68851,-101.26994,,,,
2024-08-01T16:50:26+00:00,32449,60.00000,23.40000,20.68852,-101.26994,,,,
2024-08-01T16:50:57+00:00,32450,60.00000,23.50000,20.68852,-101.26995,,,,
2024-08-01T16:51:26+00:00,32451,60.00000,23.50000,20.68852,-101.26995,,,,
2024-08-01T16:51:56+00:00,32452,60.00000,23.50000,20.68852,-101.26996,,,,
2024-08-01T16:52:28+00:00,32453,60.00000,23.50000,20.68849,-101.26996,,,,
2024-08-01T16:52:56+00:00,32454,60.00000,23.50000,20.68848,-101.26996,,,,
2024-08-01T16:53:26+00:00,32455,60.00000,23.50000,20.68848,-101.26996,,,,
2024-08-01T16:53:57+00:00,32456,60.00000,23.50000,20.68848,-101.26996,,,,
2024-08-01T16:54:27+00:00,32457,60.00000,23.50000,20.68851,-101.26995,,,,
2024-08-01T16:54:57+00:00,32458,60.00000,23.60000,20.68852,-101.26994,,,,
2024-08-01T16:55:27+00:00,32459,60.00000,23.60000,20.68851,-101.26994,,,,
2024-08-01T16:55:57+00:00,32460,60.00000,23.60000,20.68851,-101.26994,,,,
2024-08-01T16:56:28+00:00,32461,60.00000,23.60000,20.68851,-101.26997,,,,
2024-08-01T16:56:58+00:00,32462,60.00000,23.60000,20.68851,-101.26997,,,,
2024-08-01T16:57:29+00:00,32463,60.00000,23.60000,20.68851,-101.26996,,,,
2024-08-01T16:57:59+00:00,32464,60.00000,23.60000,20.68853,-101.26997,,,,
2024-08-01T16:58:29+00:00,32465,60.00000,23.60000,20.68853,-101.26997,,,,
2024-08-01T16:59:00+00:00,32466,60.00000,23.60000,20.68855,-101.26997,,,,
2024-08-01T16:59:29+00:00,32467,60.00000,23.60000,20.68854,-101.26998,,,,
2024-08-01T16:59:59+00:00,32468,60.00000,23.60000,20.68853,-101.26999,,,,
2024-08-01T17:00:30+00:00,32469,60.00000,23.60000,20.68853,-101.26999,,,,
2024-08-01T17:01:00+00:00,32470,60.00000,23.70000,20.68853,-101.26999,,,,
2024-08-01T17:01:30+00:00,32471,60.00000,23.70000,20.68853,-101.26999,,,,
2024-08-01T17:02:00+00:00,32472,60.00000,23.70000,20.68853,-101.26998,,,,
2024-08-01T17:02:30+00:00,32473,59.00000,23.70000,20.68853,-101.26998,,,,
2024-08-01T17:03:01+00:00,32474,59.00000,23.70000,20.68853,-101.26998,,,,
2024-08-01T17:03:31+00:00,32475,59.00000,23.70000,20.68853,-101.27000,,,,
2024-08-01T17:04:01+00:00,32476,59.00000,23.70000,20.68853,-101.27000,,,,
